xid	tdid	identity	evalue	specie
Brahy.S03G0062000	TRIDC7BG037880	84.653	2.58E-107	bhs
Brahy.D01G0994200	TRIDC3BG018880	75.5	2.60E-107	bhd
HORVU5Hr1G049190	TRIDC5BG027470	95.062	2.61E-107	hv
Brahy.S01G0336700	TRIDC3BG026490	74.554	2.63E-107	bhs
HORVU5Hr1G098710	TRIDC7AG025220	88.333	2.63E-107	hv
Brahy.S02G0241400	TRIDC5AG033630	74.609	2.64E-107	bhs
Brast01G269000	TRIDC7BG046330	80.882	2.66E-107	bs
Brahy.S01G0277400	TRIDC7BG046330	80.882	2.66E-107	bhs
Brahy.D03G0121700	TRIDC3BG082160	56.688	2.66E-107	bhd
HORVU3Hr1G117590	TRIDC3AG076130	89.937	2.67E-107	hv
Brast02G234800	TRIDC5BG059060	69.38	2.71E-107	bs
Brahy.D05G0030500	TRIDC7BG000860	58.188	2.78E-107	bhd
Brast02G224900	TRIDC4BG059510	73.504	2.79E-107	bs
Brahy.S02G0238600	TRIDC4BG059510	73.504	2.79E-107	bhs
Brahy.S03G0147400	TRIDC1BG026440	55.776	2.79E-107	bhs
HORVU3Hr1G093290	TRIDC3BG067640	96.226	2.80E-107	hv
HORVU3Hr1G108540	TRIDC3BG079220	81.545	2.80E-107	hv
Brahy.S04G0340900	TRIDC5AG035740	43.993	2.89E-107	bhs
Brahy.D05G0363500	TRIDC4AG052240	66.171	2.91E-107	bhd
Brahy.S09G0083100	TRIDC4AG033240	55.449	2.92E-107	bhs
Brahy.S06G0069700	TRIDC2BG027540	89.375	2.98E-107	bhs
Brast06G066800	TRIDC2BG027540	89.375	2.98E-107	bs
Brahy.D01G0383400	TRIDC6AG006970	58.065	2.98E-107	bhd
HORVU3Hr1G038010	TRIDC1AG045850	94.512	3.00E-107	hv
Brast03G082000	TRIDC7AG040830	86.517	3.01E-107	bs
Brahy.S03G0090500	TRIDC7AG040830	86.517	3.01E-107	bhs
HORVU7Hr1G116400	TRIDC7AG073390	83.857	3.06E-107	hv
Brast01G183600	TRIDC3AG040000	89.024	3.07E-107	bs
Brahy.S01G0195100	TRIDC3AG040000	89.024	3.07E-107	bhs
Brahy.S04G0262700	TRIDC3BG082160	59.355	3.21E-107	bhs
Brast04G242900	TRIDC3BG082160	59.355	3.21E-107	bs
Brahy.S10G0047900	TRIDC5BG014490	71.429	3.22E-107	bhs
Brahy.S02G0016600	TRIDC5AG074760	52.088	3.24E-107	bhs
Brahy.D03G0729500	TRIDC6BG048970	81.921	3.28E-107	bhd
HORVU7Hr1G118220	TRIDC7AG074750	68.519	3.32E-107	hv
HORVU3Hr1G013400	TRIDC3AG008620	93.21	3.36E-107	hv
Brast02G015200	TRIDC5AG074760	51.597	3.42E-107	bs
Brast03G044800	TRIDC7BG048370	74.178	3.44E-107	bs
Brahy.D01G0455300	TRIDC7AG058800	91.703	3.46E-107	bhd
Brast01G321100	TRIDC3AG023410	90.533	3.49E-107	bs
Brahy.S01G0335600	TRIDC3AG023410	90.533	3.49E-107	bhs
HORVU4Hr1G054200	TRIDC4AG017350	93.567	3.51E-107	hv
Brast07G174500	TRIDC3BG004140	48.343	3.56E-107	bs
HORVU5Hr1G081490	TRIDC5AG047210	100	3.59E-107	hv
Brast10G013800	TRIDC4BG056470	60.066	3.59E-107	bs
HORVU4Hr1G080820	TRIDC4BG055730	89.266	3.68E-107	hv
Brast01G297300	TRIDC5BG041670	39.898	3.77E-107	bs
HORVU7Hr1G051740	TRIDC7BG022040	94.479	3.84E-107	hv
HORVU4Hr1G022010	TRIDC5BG075010	83.957	3.87E-107	hv
Brahy.D03G0637600	TRIDC6BG001820	51.705	3.88E-107	bhd
HORVU3Hr1G070880	TRIDC3AG040900	96.053	3.93E-107	hv
HORVU3Hr1G088990	TRIDC3BG062800	94.904	3.99E-107	hv
Brahy.D01G0144500	TRIDC4AG041950	83.854	4.01E-107	bhd
Brahy.S04G0234600	TRIDC7BG020110	64.583	4.07E-107	bhs
Brast04G222400	TRIDC7BG020110	64.583	4.07E-107	bs
Brahy.D04G0620300	TRIDC5AG022270	72.566	4.08E-107	bhd
Brast03G309300	TRIDC1BG010310	56.011	4.08E-107	bs
Brahy.S03G0336500	TRIDC1BG010310	56.011	4.08E-107	bhs
Brahy.D01G0958600	TRIDC4AG008520	90.244	4.09E-107	bhd
Brahy.S08G0000800	TRIDC1AG065380	68.269	4.10E-107	bhs
Brast08G000500	TRIDC1AG065380	68.269	4.10E-107	bs
Brast08G123600	TRIDC1AG038860	73.913	4.11E-107	bs
Brahy.S08G0125300	TRIDC1AG038860	73.913	4.11E-107	bhs
Brahy.D04G0161700	TRIDC4AG027150	87.5	4.14E-107	bhd
HORVU7Hr1G104220	TRIDC7AG063070	100	4.24E-107	hv
HORVU3Hr1G000930	TRIDC3BG001110	80.556	4.26E-107	hv
Brahy.D02G0624600	TRIDC3AG040000	89.634	4.27E-107	bhd
HORVU7Hr1G066130	TRIDC3BG006990	89.881	4.31E-107	hv
HORVU5Hr1G050320	TRIDC5AG026640	91.86	4.34E-107	hv
Brahy.S09G0011000	TRIDC2AG001560	74.429	4.42E-107	bhs
Brast02G302600	TRIDC7AG055860	36.329	4.42E-107	bs
HORVU4Hr1G017610	TRIDC4AG034440	92.896	4.56E-107	hv
Brahy.D02G0160200	TRIDC5BG066300	52.336	4.61E-107	bhd
Brast04G236200	TRIDC5AG024110	76.959	4.71E-107	bs
Brahy.S04G0254800	TRIDC5AG024110	76.959	4.71E-107	bhs
HORVU0Hr1G004130	TRIDC2AG042750	100	4.88E-107	hv
Brahy.S10G0100000	TRIDC5BG004370	93.671	4.94E-107	bhs
Brast10G091900	TRIDC5BG004370	93.671	4.94E-107	bs
Brahy.S10G0097000	TRIDC6AG043470	72.566	4.94E-107	bhs
HORVU6Hr1G074940	TRIDC6AG045520	79.897	4.96E-107	hv
Brahy.S03G0209000	TRIDC2AG078190	62.162	5.01E-107	bhs
Brast08G191600	TRIDC1AG014550	76.419	5.07E-107	bs
Brahy.S08G0209200	TRIDC1AG014550	76.419	5.07E-107	bhs
Brahy.S02G0324900	TRIDC7AG055860	36.329	5.14E-107	bhs
Brahy.S07G0195100	TRIDC3BG004140	48.066	5.20E-107	bhs
Brast09G094500	TRIDC2AG045530	59.341	5.23E-107	bs
Brahy.S09G0095600	TRIDC2AG045530	59.341	5.23E-107	bhs
Brahy.D01G0044800	TRIDC5BG072960	77.34	5.40E-107	bhd
Brahy.S05G0260100	TRIDC2BG073950	86.55	5.47E-107	bhs
Brast05G236800	TRIDC2BG073950	86.55	5.47E-107	bs
HORVU4Hr1G027240	TRIDC4BG021910	86.441	5.52E-107	hv
Brahy.D03G0295200	TRIDC5AG060340	34.41	5.65E-107	bhd
HORVU3Hr1G050590	TRIDC3AG031240	72.936	5.82E-107	hv
HORVU6Hr1G073090	TRIDC6BG052260	78.855	5.88E-107	hv
Brahy.S01G0291900	TRIDC2BG074050	78.632	6.02E-107	bhs
Brast01G282500	TRIDC2BG074050	78.632	6.02E-107	bs
Brahy.D01G0293400	TRIDC2BG027540	89.375	6.09E-107	bhd
HORVU2Hr1G105930	TRIDC2AG064010	91.525	6.16E-107	hv
Brast01G111900	TRIDC3AG048220	91.304	6.28E-107	bs
Brahy.S01G0119700	TRIDC3AG048220	91.304	6.28E-107	bhs
Brahy.D04G0029000	TRIDC5BG010240	97.945	6.29E-107	bhd
Brahy.S10G0023600	TRIDC5BG010240	97.945	6.29E-107	bhs
Brast10G022800	TRIDC5BG010240	97.945	6.29E-107	bs
Brast08G052100	TRIDC7BG034870	51.335	6.43E-107	bs
HORVU4Hr1G054070	TRIDC4AG017300	87.5	6.45E-107	hv
Brahy.S03G0177300	TRIDC1BG030680	78.571	6.57E-107	bhs
Brast03G158600	TRIDC1BG030680	78.571	6.57E-107	bs
Brahy.D01G0088300	TRIDC5AG059310	96.078	6.64E-107	bhd
HORVU2Hr1G064890	TRIDC2BG041620	90.419	6.65E-107	hv
HORVU7Hr1G095460	TRIDC7BG049470	87.64	6.68E-107	hv
HORVU6Hr1G066540	TRIDC6BG047100	97.368	6.71E-107	hv
HORVU5Hr1G112560	TRIDC5BG073190	86.935	6.78E-107	hv
HORVU1Hr1G055440	TRIDC1AG032790	97.333	6.87E-107	hv
HORVU2Hr1G124810	TRIDC5BG042330	83.415	6.89E-107	hv
HORVU1Hr1G046610	TRIDC1AG026860	87.449	6.99E-107	hv
HORVU6Hr1G084810	TRIDC2BG016810	52.134	7.05E-107	hv
Brahy.D02G0213600	TRIDC1BG071350	59.306	7.36E-107	bhd
Brast10G089000	TRIDC6AG043470	72.124	7.40E-107	bs
Brahy.S05G0262000	TRIDC2AG004970	78.351	7.55E-107	bhs
Brast10G129000	TRIDC3BG005030	43.056	7.64E-107	bs
Brahy.D03G0408200	TRIDC1AG026430	80.349	7.64E-107	bhd
Brahy.S10G0087200	TRIDC5BG057520	50.578	7.69E-107	bhs
Brast05G225300	TRIDC7AG072930	66.877	7.80E-107	bs
HORVU3Hr1G000160	TRIDC3AG002990	76.471	7.83E-107	hv
Brahy.D02G0827000	TRIDC3BG084490	64.234	7.85E-107	bhd
HORVU5Hr1G017120	TRIDC5BG054630	95.425	7.90E-107	hv
Brast01G386300	TRIDC3AG007110	98.701	8.00E-107	bs
Brahy.S01G0277100	TRIDC5AG001670	97.315	8.11E-107	bhs
Brast01G268700	TRIDC5AG001670	97.315	8.11E-107	bs
HORVU1Hr1G067520	TRIDC1BG052680	94.737	8.23E-107	hv
Brahy.S07G0096200	TRIDC5BG064360	60.073	8.41E-107	bhs
Brast01G327100	TRIDC3AG021460	56.938	8.62E-107	bs
HORVU2Hr1G093930	TRIDC2BG059950	92.965	8.66E-107	hv
HORVU2Hr1G045690	TRIDC2AG029390	89.503	8.66E-107	hv
Brahy.S08G0214600	TRIDC1BG018670	90.854	8.69E-107	bhs
Brast08G196600	TRIDC1BG018670	90.854	8.69E-107	bs
Brahy.D01G0201000	TRIDC4BG059510	71.93	8.75E-107	bhd
HORVU1Hr1G003540	TRIDC1AG002530	81.604	8.88E-107	hv
Brahy.S08G0173100	TRIDC6AG001200	75.207	8.96E-107	bhs
Brast08G158800	TRIDC6AG001200	75.207	8.96E-107	bs
Brahy.D04G0545400	TRIDC5BG056650	74.074	9.14E-107	bhd
HORVU3Hr1G088000	TRIDC3AG050280	94.706	9.15E-107	hv
Brahy.D01G0968400	TRIDC4AG007200	93.064	9.25E-107	bhd
HORVU1Hr1G006920	TRIDC1AG004610	79.5	9.28E-107	hv
HORVU2Hr1G006000	TRIDC2AG004290	75.743	9.62E-107	hv
HORVU1Hr1G073660	TRIDC1AG041260	100	9.68E-107	hv
Brahy.D04G0160600	TRIDC5BG024230	75.926	9.81E-107	bhd
Brahy.S02G0241800	TRIDC3AG048860	72.558	9.92E-107	bhs
Brast02G227700	TRIDC3AG048860	72.558	9.92E-107	bs
Brahy.D05G0056800	TRIDC3BG044780	75.926	9.96E-107	bhd
HORVU6Hr1G078290	TRIDC6BG055920	96.296	1.02E-106	hv
Brahy.S09G0081100	TRIDC2BG046460	83.951	1.02E-106	bhs
Brast09G080500	TRIDC2BG046460	83.951	1.02E-106	bs
Brahy.D03G0322000	TRIDC7BG031990	83.333	1.03E-106	bhd
HORVU3Hr1G062320	TRIDC3AG040150	90.722	1.06E-106	hv
Brahy.D02G0484100	TRIDC1BG014700	84.211	1.07E-106	bhd
Brahy.S01G0405000	TRIDC3AG007110	98.701	1.08E-106	bhs
HORVU6Hr1G076280	TRIDC3AG038760	94.643	1.08E-106	hv
Brahy.S06G0196700	TRIDC6AG053940	79.397	1.10E-106	bhs
HORVU2Hr1G036800	TRIDC2BG029210	98.113	1.11E-106	hv
HORVU4Hr1G060230	TRIDC4BG037400	89.944	1.11E-106	hv
Brast09G020500	TRIDC7BG057700	43.013	1.11E-106	bs
Brast04G102700	TRIDC6BG046880	77.586	1.12E-106	bs
Brahy.S07G0234300	TRIDC7BG058640	99.346	1.14E-106	bhs
Brahy.S10G0200100	TRIDC2BG025070	75.463	1.14E-106	bhs
HORVU3Hr1G001440	TRIDC3BG012340	45.652	1.15E-106	hv
Brahy.S09G0260800	TRIDC2AG075510	50.133	1.15E-106	bhs
HORVU3Hr1G062600	TRIDC3BG045160	95.122	1.15E-106	hv
Brast04G027800	TRIDC6AG047120	55.257	1.18E-106	bs
Brast01G084400	TRIDC3BG059870	55.71	1.21E-106	bs
Brahy.D03G0151300	TRIDC7BG064720	67.521	1.22E-106	bhd
Brahy.D04G0530000	TRIDC5AG049200	85.787	1.22E-106	bhd
Brahy.D02G0105500	TRIDC3BG031240	79.11	1.22E-106	bhd
Brahy.D04G0396200	TRIDC5BG030340	97.297	1.30E-106	bhd
HORVU5Hr1G099390	TRIDC5BG063840	90.96	1.30E-106	hv
Brahy.S08G0108000	TRIDC1BG047060	93.125	1.32E-106	bhs
Brast08G102300	TRIDC1BG047060	93.125	1.32E-106	bs
Brahy.D02G0331000	TRIDC1BG047060	93.125	1.32E-106	bhd
Brast06G194200	TRIDC6AG009550	81.967	1.34E-106	bs
Brahy.D04G0646100	TRIDC2BG013730	67.669	1.35E-106	bhd
HORVU2Hr1G106240	TRIDC2AG063880	88.485	1.36E-106	hv
Brast07G193500	TRIDC7AG058800	91.266	1.36E-106	bs
Brahy.D01G0009900	TRIDC5BG081710	84.066	1.37E-106	bhd
Brahy.S03G0035400	TRIDC6BG020020	68.641	1.39E-106	bhs
Brahy.S05G0038900	TRIDC1BG064290	41.206	1.40E-106	bhs
Brast05G035700	TRIDC1BG064290	41.206	1.40E-106	bs
Brast06G035600	TRIDC2BG022180	81.622	1.41E-106	bs
Brast09G010200	TRIDC2AG001560	74.429	1.41E-106	bs
Brahy.S06G0037100	TRIDC2BG022180	81.622	1.41E-106	bhs
Brahy.D02G0471900	TRIDC1AG015800	68.919	1.42E-106	bhd
Brast06G245700	TRIDC2AG035930	46.609	1.44E-106	bs
Brahy.D04G0486900	TRIDC5BG043560	82.54	1.44E-106	bhd
Brahy.S10G0014300	TRIDC4BG056470	59.736	1.45E-106	bhs
HORVU1Hr1G050380	TRIDC1AG029170	89.412	1.45E-106	hv
Brahy.S01G0148500	TRIDC2AG075040	44.399	1.46E-106	bhs
Brast03G032200	TRIDC6AG014650	67.474	1.49E-106	bs
HORVU2Hr1G021160	TRIDC2AG014980	77.273	1.49E-106	hv
Brahy.D03G0151000	TRIDC7BG020110	64.808	1.49E-106	bhd
Brahy.S07G0068000	TRIDC7BG008900	70.886	1.51E-106	bhs
Brahy.S04G0108700	TRIDC6BG046880	77.586	1.53E-106	bhs
Brast08G206500	TRIDC1BG016530	69.528	1.58E-106	bs
Brahy.S08G0224500	TRIDC1BG016530	69.528	1.58E-106	bhs
Brahy.S02G0094300	TRIDC4AG007200	93.064	1.62E-106	bhs
Brast02G089600	TRIDC4BG043830	93.064	1.62E-106	bs
HORVU7Hr1G116510	TRIDC6AG013830	42.766	1.64E-106	hv
Brahy.D04G0110800	TRIDC5BG004370	93.038	1.71E-106	bhd
Brahy.S01G0122200	TRIDC3AG047850	81.429	1.72E-106	bhs
Brast01G114300	TRIDC3AG047850	81.429	1.72E-106	bs
Brast02G324300	TRIDC5AG059310	95.425	1.74E-106	bs
Brahy.S02G0348400	TRIDC5AG059310	95.425	1.74E-106	bhs
Brahy.S04G0183200	TRIDC1AG044300	78.448	1.74E-106	bhs
Brast05G089200	TRIDC5AG028700	62.821	1.75E-106	bs
HORVU1Hr1G059500	TRIDC1BG039530	86.441	1.77E-106	hv
Brahy.D01G0034700	TRIDC4AG054560	77.228	1.77E-106	bhd
HORVU2Hr1G084890	TRIDC2BG053690	88.554	1.84E-106	hv
HORVU2Hr1G086610	TRIDC4AG057060	100	1.85E-106	hv
Brahy.S06G0259800	TRIDC2AG037250	91.304	1.92E-106	bhs
HORVU7Hr1G090970	TRIDC7AG053300	92.547	1.94E-106	hv
Brahy.S05G0123200	TRIDC5AG031280	90.683	1.94E-106	bhs
Brast01G366400	TRIDC3AG015940	72.381	1.94E-106	bs
Brahy.S01G0383400	TRIDC3AG015940	72.381	1.94E-106	bhs
Brast05G108800	TRIDC5AG031280	90.683	1.94E-106	bs
Brast07G063100	TRIDC7BG008900	70.886	2.00E-106	bs
Brahy.S01G0046600	TRIDC3BG068510	68.465	2.04E-106	bhs
Brahy.S06G0222000	TRIDC2BG037700	90	2.09E-106	bhs
Brast06G204300	TRIDC2BG037700	90	2.09E-106	bs
Brast02G072500	TRIDC4AG056420	61.345	2.10E-106	bs
Brahy.D01G0428700	TRIDC7BG059480	77.202	2.14E-106	bhd
Brast03G024000	TRIDC6AG058760	45.269	2.15E-106	bs
Brahy.D03G0587800	TRIDC7AG036820	91.824	2.18E-106	bhd
Brast04G025400	TRIDC6AG047510	73.516	2.21E-106	bs
HORVU4Hr1G088140	TRIDC5AG076250	81.443	2.21E-106	hv
HORVU2Hr1G120340	TRIDC2AG077000	98.137	2.21E-106	hv
Brahy.D03G0777700	TRIDC6BG011210	81.25	2.29E-106	bhd
Brahy.D05G0169300	TRIDC2AG048430	74.661	2.34E-106	bhd
Brast01G043200	TRIDC3BG068510	68.88	2.43E-106	bs
Brast09G073500	TRIDC2AG042750	99.333	2.46E-106	bs
Brahy.S09G0073500	TRIDC2AG042750	99.333	2.46E-106	bhs
Brahy.D01G0722400	TRIDC1AG014840	64.167	2.48E-106	bhd
Brahy.S08G0054800	TRIDC7BG034870	51.039	2.50E-106	bhs
HORVU1Hr1G042220	TRIDC1AG024160	96.053	2.50E-106	hv
Brahy.S06G0041000	TRIDC2AG019050	81.522	2.52E-106	bhs
Brast06G039300	TRIDC2AG019050	81.522	2.52E-106	bs
Brahy.S01G0414100	TRIDC3AG004330	59.603	2.54E-106	bhs
HORVU5Hr1G049330	TRIDC5AG026120	88.172	2.56E-106	hv
Brahy.S09G0044200	TRIDC2BG008230	82.353	2.60E-106	bhs
Brast03G301900	TRIDC5BG051160	63.669	2.62E-106	bs
HORVU2Hr1G080480	TRIDC2AG047570	85.789	2.62E-106	hv
HORVU6Hr1G011060	TRIDC4AG007890	74.532	2.62E-106	hv
Brahy.S03G0328700	TRIDC5BG051160	63.669	2.62E-106	bhs
Brahy.D01G0784100	TRIDC1BG034250	88.024	2.65E-106	bhd
HORVU2Hr1G057430	TRIDC2BG036900	96.753	2.68E-106	hv
Brahy.S03G0222000	TRIDC1BG038040	70.281	2.70E-106	bhs
Brast03G200900	TRIDC1BG038040	70.281	2.70E-106	bs
Brahy.D05G0363800	TRIDC2BG089540	54.891	2.79E-106	bhd
Brahy.D01G0116700	TRIDC5BG059670	76.303	2.80E-106	bhd
HORVU7Hr1G116640	TRIDC7AG073560	98.621	2.88E-106	hv
HORVU3Hr1G020500	TRIDC3BG018300	84.103	2.89E-106	hv
Brahy.D05G0181400	TRIDC2AG049870	93.548	2.89E-106	bhd
HORVU4Hr1G010580	TRIDC4AG039340	94.34	2.91E-106	hv
Brahy.D02G0092000	TRIDC3AG018360	71.318	3.05E-106	bhd
Brahy.D02G0706900	TRIDC3AG048220	90.761	3.05E-106	bhd
Brahy.S09G0238600	TRIDC5BG007400	47.281	3.08E-106	bhs
Brast09G228600	TRIDC5BG007400	47.281	3.08E-106	bs
Brahy.D01G0036500	TRIDC5BG075600	88.824	3.10E-106	bhd
HORVU5Hr1G075300	TRIDC4BG031650	43.22	3.16E-106	hv
Brahy.S05G0188300	TRIDC5BG044770	88.36	3.16E-106	bhs
Brast05G168200	TRIDC5BG044770	88.36	3.16E-106	bs
HORVU7Hr1G116770	TRIDC7BG070050	89.73	3.21E-106	hv
HORVU0Hr1G001270	TRIDC1BG051910	100	3.29E-106	hv
Brahy.S01G0131700	TRIDC3AG046350	77.157	3.31E-106	bhs
Brast01G123400	TRIDC3AG046350	77.157	3.31E-106	bs
HORVU2Hr1G063790	TRIDC2BG040740	94.706	3.31E-106	hv
Brahy.S10G0128800	TRIDC5BG068450	85.556	3.39E-106	bhs
Brast10G109100	TRIDC5BG068450	85.556	3.39E-106	bs
Brahy.D02G0297200	TRIDC1BG051910	100	3.40E-106	bhd
Brast08G078300	TRIDC1BG051910	100	3.40E-106	bs
Brahy.S08G0082400	TRIDC1BG051910	100	3.40E-106	bhs
Brahy.D01G0469500	TRIDC7BG049060	86.344	3.41E-106	bhd
Brast09G040500	TRIDC2BG008230	82.353	3.42E-106	bs
HORVU7Hr1G044380	TRIDC5AG072730	84.153	3.55E-106	hv
Brahy.S04G0062400	TRIDC6AG058190	71.724	3.68E-106	bhs
HORVU4Hr1G017530	TRIDC4BG015350	94.798	3.78E-106	hv
Brahy.D04G0098500	TRIDC5BG057520	49.857	3.79E-106	bhd
Brast06G238700	TRIDC2AG037250	91.304	3.80E-106	bs
HORVU3Hr1G068760	TRIDC3AG042130	91.463	3.81E-106	hv
Brahy.S03G0051500	TRIDC7BG035520	98.013	3.90E-106	bhs
Brast03G107400	TRIDC2BG000050	45.055	3.94E-106	bs
HORVU1Hr1G062380	TRIDC1AG037370	95.322	3.95E-106	hv
Brahy.S03G0327200	TRIDC7AG035870	77.612	3.97E-106	bhs
Brast03G300500	TRIDC7AG035870	77.612	3.97E-106	bs
Brast03G047700	TRIDC7BG035520	98.013	3.98E-106	bs
Brast02G101800	TRIDC4BG041830	93.506	4.02E-106	bs
Brahy.S09G0264600	TRIDC5AG014300	31.646	4.14E-106	bhs
Brast09G253800	TRIDC5AG014300	31.646	4.14E-106	bs
Brast08G039300	TRIDC1BG061600	64.528	4.16E-106	bs
Brahy.D03G0701500	TRIDC6AG038240	89.904	4.24E-106	bhd
Brahy.D02G0455700	TRIDC1AG015390	87.952	4.25E-106	bhd
Brahy.D04G0092000	TRIDC5BG017990	77.134	4.26E-106	bhd
Brahy.D02G0612300	TRIDC3AG036030	78.431	4.41E-106	bhd
HORVU5Hr1G054150	TRIDC5AG029020	84.772	4.58E-106	hv
Brahy.S08G0174200	TRIDC1AG034830	64.138	4.68E-106	bhs
Brast08G157100	TRIDC1AG034830	64.138	4.68E-106	bs
Brahy.D05G0113900	TRIDC2BG045430	90.857	4.72E-106	bhd
Brahy.D04G0296100	TRIDC3BG017130	96.795	4.74E-106	bhd
Brahy.D01G0468800	TRIDC7AG056780	69.455	4.86E-106	bhd
HORVU6Hr1G009380	TRIDC6AG005660	90.244	4.88E-106	hv
HORVU2Hr1G112360	TRIDC2AG071340	89.552	4.90E-106	hv
HORVU5Hr1G095160	TRIDC5AG056810	84.946	5.03E-106	hv
Brahy.D03G0499700	TRIDC3AG062200	64.828	5.14E-106	bhd
Brahy.D01G0094900	TRIDC5AG058450	59.774	5.21E-106	bhd
Brahy.D01G1059300	TRIDC5AG078260	89.944	5.27E-106	bhd
Brahy.D05G0366800	TRIDC7BG061110	85.492	5.32E-106	bhd
HORVU2Hr1G010560	TRIDC2BG008630	94.04	5.33E-106	hv
Brahy.S01G0013400	TRIDC3BG083660	77.114	5.40E-106	bhs
Brast01G012300	TRIDC3BG083660	77.114	5.40E-106	bs
Brahy.S06G0138000	TRIDC2BG073490	61.328	5.56E-106	bhs
Brast08G005100	TRIDC1AG063560	67.969	5.62E-106	bs
Brahy.D02G0477400	TRIDC2BG007430	75.393	5.69E-106	bhd
Brast01G369100	TRIDC2AG012330	86.154	5.74E-106	bs
Brahy.D02G0309700	TRIDC3AG050160	78.431	5.86E-106	bhd
Brahy.S02G0032100	TRIDC5AG071090	71.098	5.88E-106	bhs
Brast02G030100	TRIDC5AG071090	71.098	5.88E-106	bs
HORVU1Hr1G079370	TRIDC1BG061190	98.639	5.93E-106	hv
HORVU5Hr1G098220	TRIDC5BG062870	98.077	5.99E-106	hv
Brahy.D03G0633300	TRIDC1AG044300	80.455	6.02E-106	bhd
HORVU7Hr1G101210	TRIDC7AG061930	91.176	6.04E-106	hv
HORVU3Hr1G063450	TRIDC3BG044690	97.987	6.05E-106	hv
HORVU2Hr1G032230	TRIDC2AG022020	89.894	6.36E-106	hv
Brahy.D04G0449800	TRIDC5AG035050	75.107	6.37E-106	bhd
Brahy.D03G0177700	TRIDC7AG045900	82.243	6.37E-106	bhd
HORVU7Hr1G008430	TRIDC7AG004870	88.048	6.38E-106	hv
HORVU4Hr1G003210	TRIDC4BG003560	80.09	6.45E-106	hv
HORVU3Hr1G068830	TRIDC3AG042080	87.647	6.51E-106	hv
Brast05G085000	TRIDC5BG030340	96.622	6.55E-106	bs
Brahy.S05G0100700	TRIDC5BG030340	96.622	6.55E-106	bhs
Brahy.D01G0341200	TRIDC2BG022440	70.698	6.60E-106	bhd
HORVU6Hr1G081660	TRIDC6AG050700	90.608	6.70E-106	hv
Brahy.D02G0349800	TRIDC1BG044070	73.929	6.72E-106	bhd
Brahy.D02G0089600	TRIDC3BG023760	61.702	6.73E-106	bhd
Brahy.D04G0227900	TRIDC1BG017380	60.204	6.75E-106	bhd
Brahy.S01G0324200	TRIDC1BG025980	46.591	6.76E-106	bhs
Brahy.S02G0011400	TRIDC3BG072810	58.511	6.89E-106	bhs
Brast02G010000	TRIDC3BG072810	58.777	6.89E-106	bs
HORVU6Hr1G073980	TRIDC6AG045180	93.684	7.03E-106	hv
Brahy.D02G0333300	TRIDC1AG041070	77.934	7.18E-106	bhd
HORVU3Hr1G109250	TRIDC3AG070410	85.782	7.27E-106	hv
HORVU0Hr1G016230	TRIDC3AG006610	49.046	7.42E-106	hv
HORVU7Hr1G076300	TRIDC7AG044730	97.333	7.64E-106	hv
Brahy.S01G0138100	TRIDC3BG051480	79.167	7.80E-106	bhs
Brast03G307100	TRIDC7AG036820	91.195	7.86E-106	bs
Brahy.S03G0334100	TRIDC7AG036820	91.195	7.86E-106	bhs
Brahy.D04G0176600	TRIDC7AG045570	66.805	8.04E-106	bhd
Brahy.D02G0757300	TRIDC3AG058290	79.592	8.14E-106	bhd
Brahy.S07G0202500	TRIDC7AG056530	84.956	8.27E-106	bhs
Brast07G181200	TRIDC7AG056530	84.956	8.27E-106	bs
Brast10G113400	TRIDC5BG029200	83.051	8.32E-106	bs
Brahy.S10G0115000	TRIDC5BG029200	83.051	8.32E-106	bhs
Brast02G043400	TRIDC4AG055150	67.029	8.34E-106	bs
Brahy.S05G0144300	TRIDC6BG026340	98.039	8.56E-106	bhs
Brast05G127600	TRIDC6BG026340	98.039	8.56E-106	bs
Brahy.D04G0443600	TRIDC6BG026340	98.039	8.56E-106	bhd
Brahy.D02G0505600	TRIDC1BG010830	52.518	8.62E-106	bhd
HORVU2Hr1G084120	TRIDC2AG050030	98.675	8.78E-106	hv
HORVU5Hr1G124350	TRIDC5BG082490	84.979	8.82E-106	hv
Brahy.D04G0635600	TRIDC5AG024370	71.915	8.82E-106	bhd
HORVU7Hr1G078760	TRIDC7BG038200	89.785	8.87E-106	hv
HORVU4Hr1G021490	TRIDC4BG018040	93.909	8.88E-106	hv
Brahy.D02G0193100	TRIDC1BG065230	50.708	9.02E-106	bhd
Brahy.S10G0064800	TRIDC1BG025140	51.81	9.11E-106	bhs
Brahy.D03G0630200	TRIDC2AG005270	49.874	9.32E-106	bhd
HORVU3Hr1G005490	TRIDC3BG003020	91.329	9.51E-106	hv
Brahy.D02G0564800	TRIDC3BG036170	93.443	9.56E-106	bhd
HORVU6Hr1G035820	TRIDC6BG031470	90.96	9.59E-106	hv
Brahy.S04G0363400	TRIDC6AG012990	51.1	9.61E-106	bhs
Brast09G114900	TRIDC2AG048600	70.039	9.65E-106	bs
Brahy.S09G0117100	TRIDC2AG048600	70.039	9.65E-106	bhs
Brahy.S02G0306800	TRIDC4AG055510	75.61	9.68E-106	bhs
Brast02G286400	TRIDC4AG055510	75.61	9.68E-106	bs
HORVU3Hr1G116800	TRIDC3BG087210	94.444	9.73E-106	hv
Brast10G060100	TRIDC1BG025140	51.584	9.73E-106	bs
