file	product	piN	piS	pin/pis
temp_vcf4_SM_AS30.vcf	Brahy.S03G0226200.v1.1	0.000155358	0.000490617	0.316658251
temp_vcf4_SM_AS30.vcf	Brahy.S03G0226400.v1.1	0.001093403	0.002933803	0.372691428
temp_vcf4_SM_AS30.vcf	Brahy.S03G0248600.v1.1	0.000608765	0.000606901	1.00307108
temp_vcf4_SM_AS30.vcf	Brahy.S03G0253800.v1.1	0.002458868	0.001990839	1.23509166
temp_vcf4_SM_AS30.vcf	Brahy.S03G0267500.v1.1	0.001502575	0.003583443	0.419310503
temp_vcf4_SM_AS30.vcf	Brahy.S03G0269500.v1.1	0.003575663	0.00673855	0.530627905
temp_vcf4_SM_AS30.vcf	Brahy.S03G0279200.v1.1	0.003045634	0.001128052	2.699905071
temp_vcf4_SM_AS30.vcf	Brahy.S03G0280800.v1.1	0.00440147	0.005487095	0.802149369
temp_vcf4_SM_AS30.vcf	Brahy.S03G0288300.v1.1	0.001032383	0.003666889	0.281541931
temp_vcf4_SM_AS30.vcf	Brahy.S03G0289900.v1.1	0.000128221	0.001433975	0.089416673
temp_vcf4_SM_AS30.vcf	Brahy.S03G0291900.v1.1	0.00293051	0.00434778	0.674024455
temp_vcf4_SM_AS30.vcf	Brahy.S03G0298000.v1.1	0.006903249	0.005736755	1.203336912
temp_vcf4_SM_AS30.vcf	Brahy.S03G0306200.v1.1	0.001701382	0.002063738	0.824417624
temp_vcf4_SM_AS30.vcf	Brahy.S03G0308300.v1.1	0.008534839	0.0094408	0.904037671
temp_vcf4_SM_AS30.vcf	Brahy.S03G0313600.v1.1	0.00047434	0.001476228	0.32131871
temp_vcf4_SM_AS30.vcf	Brahy.S03G0314800.v1.1	0.000946935	0.001119825	0.845609768
temp_vcf4_SM_AS17.vcf	Brahy.S02G0070800.v1.1	0.001402982	0.001427992	0.982485714
temp_vcf4_SM_AS17.vcf	Brahy.S02G0076900.v1.1	0.009707509	0.006637281	1.462573023
temp_vcf4_SM_AS17.vcf	Brahy.S02G0077800.v1.1	0.001003376	0.003418961	0.293473869
temp_vcf4_SM_AS17.vcf	Brahy.S02G0091600.v1.1	0.001032421	0.003037564	0.339884618
temp_vcf4_SM_AS17.vcf	Brahy.S02G0104200.v1.1	0.001273155	0.000600471	2.120262874
temp_vcf4_SM_AS17.vcf	Brahy.S02G0128900.v1.1	0.000861268	0.002494077	0.345325355
temp_vcf4_SM_AS17.vcf	Brahy.S02G0146300.v1.1	0.000642062	0.00246244	0.260742034
temp_vcf4_SM_AS17.vcf	Brahy.S02G0151100.v1.1	0.006135289	0.007948993	0.771832226
temp_vcf4_SM_AS17.vcf	Brahy.S02G0166400.v1.1	0.006541461	0.003596943	1.818617025
temp_vcf4_SM_AS17.vcf	Brahy.S02G0192700.v1.1	0.005470559	0.004658268	1.174376167
temp_vcf4_SM_AS17.vcf	Brahy.S02G0196400.v1.1	0.0009217	0.00106972	0.861627342
temp_vcf4_SM_AS17.vcf	Brahy.S02G0218200.v1.1	0.007619737	0.005798576	1.314070473
temp_vcf4_SM_AS17.vcf	Brahy.S02G0220700.v1.1	0.01459359	0.017785121	0.820550476
temp_vcf4_SM_AS17.vcf	Brahy.S02G0252900.v1.1	0.002234901	0.002738341	0.8161517
temp_vcf4_SM_AS17.vcf	Brahy.S02G0284300.v1.1	0.005380918	0.005220387	1.030750793
temp_vcf4_SM_AS17.vcf	Brahy.S02G0285500.v1.1	0.002614047	0.002411358	1.084056193
temp_vcf4_SM_AS17.vcf	Brahy.S02G0292800.v1.1	0.011696462	0.012843157	0.910715538
temp_vcf4_SM_AS17.vcf	Brahy.S02G0299500.v1.1	0.022934594	0.023606947	0.971518822
temp_vcf4_SM_AS17.vcf	Brahy.S02G0310700.v1.1	0.002974665	0.000955138	3.11438327
temp_vcf4_SM_AS17.vcf	Brahy.S02G0322400.v1.1	0.001427125	0.002748111	0.519311253
temp_vcf4_SM_AS17.vcf	Brahy.S02G0335000.v1.1	0.005188523	0.001473373	3.521527876
temp_vcf4_SM_AS17.vcf	Brahy.S02G0379500.v1.1	0.000454051	0.000650051	0.698486233
temp_vcf4_SM_AS17.vcf	Brahy.S02G0386400.v1.1	0.005519461	0.004404878	1.25303379
temp_vcf4_SM_AS17.vcf	Brahy.S02G0393600.v1.1	0.000100585	0.000291421	0.345152927
temp_vcf4_SM_AS17.vcf	Brahy.S02G0398900.v1.1	0.000632695	0.001912765	0.33077513
temp_vcf4_SM_AS17.vcf	Brahy.S02G0417900.v1.1	0.000832654	0.000430056	1.936150381
temp_vcf4_SM_AS19.vcf	Brahy.S02G0018300.v1.1	0.000132467	0.000165392	0.800930176
temp_vcf4_SM_AS19.vcf	Brahy.S02G0027000.v1.1	0.001667263	0.00724524	0.230118369
temp_vcf4_SM_AS19.vcf	Brahy.S02G0032700.v1.1	0.00316227	0.009572539	0.330348056
temp_vcf4_SM_AS19.vcf	Brahy.S02G0034600.v1.1	0.001774517	0.001841457	0.963648368
temp_vcf4_SM_AS19.vcf	Brahy.S02G0080400.v1.1	0.001279582	0.001965875	0.650897119
temp_vcf4_SM_AS19.vcf	Brahy.S02G0081200.v1.1	5.63E-05	0.000179153	0.314510828
temp_vcf4_SM_AS19.vcf	Brahy.S02G0108400.v1.1	0.003461248	0.000946297	3.657676669
temp_vcf4_SM_AS19.vcf	Brahy.S02G0139500.v1.1	7.51E-05	0.000296139	0.253455595
temp_vcf4_SM_AS19.vcf	Brahy.S02G0144100.v1.1	2.70E-05	7.84E-05	0.344096219
temp_vcf4_SM_AS19.vcf	Brahy.S02G0170300.v1.1	0.002226015	0.003902016	0.570478098
temp_vcf4_SM_AS19.vcf	Brahy.S02G0184400.v1.1	0.00015854	0.000113328	1.398943965
temp_vcf4_SM_AS19.vcf	Brahy.S02G0213200.v1.1	0.000220874	0.000681273	0.32420826
temp_vcf4_SM_AS19.vcf	Brahy.S02G0233800.v1.1	0.01132048	0.005998891	1.887095515
temp_vcf4_SM_AS19.vcf	Brahy.S02G0234200.v1.1	0.000265563	0.000827618	0.320875669
temp_vcf4_SM_AS19.vcf	Brahy.S02G0237600.v1.1	0.001667149	0.002380052	0.700467243
temp_vcf4_SM_AS19.vcf	Brahy.S02G0246900.v1.1	0.001614681	0.009293331	0.173746213
temp_vcf4_SM_AS19.vcf	Brahy.S02G0254200.v1.1	0.008517745	0.020535914	0.414773115
temp_vcf4_SM_AS19.vcf	Brahy.S02G0269100.v1.1	0.000232849	0.000960597	0.242400802
temp_vcf4_SM_AS19.vcf	Brahy.S02G0270200.v1.1	0.000328881	0.000367231	0.895569702
temp_vcf4_SM_AS19.vcf	Brahy.S02G0278900.v1.1	0.001475757	0.002761202	0.534461815
temp_vcf4_SM_AS19.vcf	Brahy.S02G0287300.v1.1	0.002341086	0.001183994	1.977278755
temp_vcf4_SM_AS19.vcf	Brahy.S02G0292100.v1.1	0.0017963	0.004661534	0.385345149
temp_vcf4_SM_AS19.vcf	Brahy.S02G0292300.v1.1	0.000827463	0.001364447	0.606445191
temp_vcf4_SM_AS19.vcf	Brahy.S02G0299000.v1.1	0.002108413	0.003103642	0.679335095
temp_vcf4_SM_AS19.vcf	Brahy.S02G0301700.v1.1	0.007967285	0.010343607	0.770261745
temp_vcf4_SM_AS19.vcf	Brahy.S02G0304800.v1.1	0.004600075	0.005281022	0.871057815
temp_vcf4_SM_AS19.vcf	Brahy.S02G0306400.v1.1	0.000689907	0.000745837	0.925010649
temp_vcf4_SM_AS19.vcf	Brahy.S02G0330900.v1.1	0.000709423	0.001631418	0.434850366
temp_vcf4_SM_AS19.vcf	Brahy.S02G0341200.v1.1	0.00092855	0.00191944	0.483760694
temp_vcf4_SM_AS19.vcf	Brahy.S02G0362500.v1.1	0.001005067	0.001634169	0.61503244
temp_vcf4_SM_AS19.vcf	Brahy.S02G0379500.v1.1	0.000591329	0.003713038	0.159257532
temp_vcf4_SM_AS19.vcf	Brahy.S02G0381500.v1.1	0.009005527	0.00657167	1.370355929
temp_vcf4_SM_AS19.vcf	Brahy.S02G0418400.v1.1	0.000151753	0.000430781	0.352273762
temp_vcf4_SM_AS22.vcf	Brahy.S02G0018300.v1.1	0.000759505	0.004557602	0.166645676
temp_vcf4_SM_AS22.vcf	Brahy.S02G0024500.v1.1	0.000797434	0.002468005	0.323108808
temp_vcf4_SM_AS22.vcf	Brahy.S02G0027000.v1.1	0.001659306	0.007440104	0.223021895
temp_vcf4_SM_AS22.vcf	Brahy.S02G0032700.v1.1	0.00339657	0.006639474	0.511572217
temp_vcf4_SM_AS22.vcf	Brahy.S02G0034600.v1.1	0.001751131	0.00182547	0.959277072
temp_vcf4_SM_AS22.vcf	Brahy.S02G0080400.v1.1	0.006802771	0.005099791	1.333931353
temp_vcf4_SM_AS22.vcf	Brahy.S02G0108400.v1.1	0.003786619	0.000686912	5.512522911
temp_vcf4_SM_AS22.vcf	Brahy.S02G0139500.v1.1	0.000170998	0.000540051	0.316632433
temp_vcf4_SM_AS22.vcf	Brahy.S02G0169300.v1.1	0.000934808	0.001379368	0.67770773
temp_vcf4_SM_AS22.vcf	Brahy.S02G0213200.v1.1	0.00060027	0.00096256	0.623617768
temp_vcf4_SM_AS22.vcf	Brahy.S02G0233800.v1.1	0.015101978	0.008049734	1.876084078
temp_vcf4_SM_AS22.vcf	Brahy.S02G0234200.v1.1	0.000286067	0.000891608	0.320844375
temp_vcf4_SM_AS22.vcf	Brahy.S02G0237600.v1.1	0.001276397	0.002392964	0.533395859
temp_vcf4_SM_AS22.vcf	Brahy.S02G0241100.v1.1	0.000991682	0.002655007	0.373513738
temp_vcf4_SM_AS22.vcf	Brahy.S02G0246900.v1.1	0.007790604	0.014016521	0.555815791
temp_vcf4_SM_AS22.vcf	Brahy.S02G0254200.v1.1	0.003744437	0.02286812	0.163740492
temp_vcf4_SM_AS22.vcf	Brahy.S02G0269100.v1.1	0.000186764	0.000656076	0.284668244
temp_vcf4_SM_AS22.vcf	Brahy.S02G0278900.v1.1	0.001624871	0.002500646	0.64978067
temp_vcf4_SM_AS22.vcf	Brahy.S02G0287300.v1.1	0.001982846	0.002055586	0.964613756
temp_vcf4_SM_AS22.vcf	Brahy.S02G0292100.v1.1	0.000838119	0.002118079	0.395697736
temp_vcf4_SM_AS22.vcf	Brahy.S02G0299000.v1.1	0.000969032	0.001222639	0.792574647
temp_vcf4_SM_AS22.vcf	Brahy.S02G0301700.v1.1	0.009420416	0.013600344	0.692660133
temp_vcf4_SM_AS22.vcf	Brahy.S02G0304800.v1.1	0.003222432	0.005524077	0.583343187
temp_vcf4_SM_AS22.vcf	Brahy.S02G0306400.v1.1	3.54E-05	8.74E-05	0.404594077
temp_vcf4_SM_AS22.vcf	Brahy.S02G0330900.v1.1	0.002206851	0.003172396	0.695641588
temp_vcf4_SM_AS22.vcf	Brahy.S02G0341200.v1.1	0.001412543	0.001226572	1.151618883
temp_vcf4_SM_AS22.vcf	Brahy.S02G0362500.v1.1	0.001222237	0.003312433	0.368984571
temp_vcf4_SM_AS22.vcf	Brahy.S02G0371800.v1.1	0.000951394	0.000338379	2.811626103
temp_vcf4_SM_AS22.vcf	Brahy.S02G0379500.v1.1	0.000511517	0.003214506	0.159127584
temp_vcf4_SM_AS22.vcf	Brahy.S02G0381500.v1.1	0.011652257	0.006970773	1.671587424
temp_vcf4_SM_AS22.vcf	Brahy.S02G0420300.v1.1	0.00110742	0.001052816	1.051864808
temp_vcf4_SM_AS17.vcf	Brahy.S09G0011800.v1.1	0.005466745	0.006661103	0.820696655
temp_vcf4_SM_AS17.vcf	Brahy.S09G0011900.v1.1	0.000996888	0.002089793	0.477027149
temp_vcf4_SM_AS17.vcf	Brahy.S09G0094700.v1.1	0.000348667	0.004743601	0.073502655
temp_vcf4_SM_AS17.vcf	Brahy.S09G0094800.v1.1	0.000611584	0.000857616	0.713120712
temp_vcf4_SM_AS17.vcf	Brahy.S09G0142300.v1.1	0.000307085	0.001002004	0.306471125
temp_vcf4_SM_AS17.vcf	Brahy.S09G0179500.v1.1	0.005240179	0.0032313	1.62169389
temp_vcf4_SM_AS17.vcf	Brahy.S09G0195800.v1.1	0.000549121	0.008610983	0.063769874
temp_vcf4_SM_AS17.vcf	Brahy.S09G0232400.v1.1	0.000437169	0.000764415	0.571900787
temp_vcf4_SM_AS17.vcf	Brahy.S09G0258200.v1.1	0.000687237	0.000805607	0.853067428
temp_vcf4_SM_AS17.vcf	Brahy.S09G0263100.v1.1	0.00048818	0.000211849	2.304375852
temp_vcf4_SM_AS19.vcf	Brahy.S09G0024800.v1.1	0.001515643	0.001699128	0.892011955
temp_vcf4_SM_AS19.vcf	Brahy.S09G0061400.v1.1	0.000144096	0.001001359	0.143900121
temp_vcf4_SM_AS19.vcf	Brahy.S09G0062000.v1.1	0.000708988	0.001988801	0.356489878
temp_vcf4_SM_AS19.vcf	Brahy.S09G0090000.v1.1	0.001860218	0.001341218	1.386961847
temp_vcf4_SM_AS19.vcf	Brahy.S09G0096300.v1.1	0.000294063	0.000765963	0.383913221
temp_vcf4_SM_AS19.vcf	Brahy.S09G0122100.v1.1	0.016752285	0.021362306	0.784198347
temp_vcf4_SM_AS19.vcf	Brahy.S09G0142900.v1.1	5.85E-05	0.000317633	0.184127325
temp_vcf4_SM_AS19.vcf	Brahy.S09G0145600.v1.1	5.32E-05	0.000425121	0.125231237
temp_vcf4_SM_AS19.vcf	Brahy.S09G0149200.v1.1	0.000469592	0.000897745	0.523079736
temp_vcf4_SM_AS19.vcf	Brahy.S09G0163100.v1.1	0.000502244	0.00147708	0.340024978
temp_vcf4_SM_AS19.vcf	Brahy.S09G0250900.v1.1	0.001809621	0.00703733	0.257145928
temp_vcf4_SM_AS22.vcf	Brahy.S09G0023700.v1.1	0.000317655	0.000351044	0.904887538
temp_vcf4_SM_AS22.vcf	Brahy.S09G0024800.v1.1	0.000928959	0.002446753	0.379670239
temp_vcf4_SM_AS22.vcf	Brahy.S09G0069300.v1.1	5.14E-05	0.000171337	0.299773756
temp_vcf4_SM_AS22.vcf	Brahy.S09G0090000.v1.1	0.001099856	0.001829018	0.601337252
temp_vcf4_SM_AS22.vcf	Brahy.S09G0096300.v1.1	0.001108144	0.003009193	0.36825279
temp_vcf4_SM_AS22.vcf	Brahy.S09G0122100.v1.1	0.016325404	0.021239359	0.768639184
temp_vcf4_SM_AS22.vcf	Brahy.S09G0131000.v1.1	0.000282047	0.000910293	0.309842011
temp_vcf4_SM_AS22.vcf	Brahy.S09G0142900.v1.1	6.45E-05	0.000128996	0.499707233
temp_vcf4_SM_AS22.vcf	Brahy.S09G0145600.v1.1	0.000560646	0.000492693	1.137922934
temp_vcf4_SM_AS22.vcf	Brahy.S09G0163100.v1.1	0.000391256	0.001094361	0.357520097
temp_vcf4_SM_AS22.vcf	Brahy.S09G0188100.v1.1	0.000136773	0.000413814	0.330517423
temp_vcf4_SM_AS22.vcf	Brahy.S09G0250900.v1.1	0.000710202	0.002127148	0.333875358
temp_vcf4_SM_AS25.vcf	Brahy.S09G0024800.v1.1	0.000490727	0.000717161	0.684262568
temp_vcf4_SM_AS25.vcf	Brahy.S09G0028900.v1.1	4.75E-05	0.000151072	0.31468836
temp_vcf4_SM_AS25.vcf	Brahy.S09G0038900.v1.1	0.000238351	0.002252086	0.105835475
temp_vcf4_SM_AS25.vcf	Brahy.S09G0061300.v1.1	0.000418578	0.00302465	0.138388947
temp_vcf4_SM_AS25.vcf	Brahy.S09G0090000.v1.1	0.001610201	0.003256967	0.49438653
temp_vcf4_SM_AS25.vcf	Brahy.S09G0096300.v1.1	7.49E-05	0.000683209	0.109686978
temp_vcf4_SM_AS25.vcf	Brahy.S09G0103200.v1.1	0.000380659	0.001510067	0.25208065
temp_vcf4_SM_AS25.vcf	Brahy.S09G0122100.v1.1	0.012633786	0.020928956	0.603651039
temp_vcf4_SM_AS25.vcf	Brahy.S09G0131000.v1.1	0.000221326	0.000660879	0.334896749
temp_vcf4_SM_AS25.vcf	Brahy.S09G0142900.v1.1	6.76E-05	0.000133042	0.507948769
temp_vcf4_SM_AS25.vcf	Brahy.S09G0145600.v1.1	0.001181117	0.001822891	0.647936307
temp_vcf4_SM_AS25.vcf	Brahy.S09G0163100.v1.1	0.000802117	0.001772126	0.452630061
temp_vcf4_SM_AS25.vcf	Brahy.S09G0238000.v1.1	0.000156458	0.000434595	0.360007762
temp_vcf4_SM_AS25.vcf	Brahy.S09G0250900.v1.1	0.000689932	0.004806987	0.14352697
temp_vcf4_SM_AS25.vcf	Brahy.S09G0253600.v1.1	0.001435517	0.002209144	0.64980711
temp_vcf4_SM_AS30.vcf	Brahy.S09G0000700.v1.1	3.98E-05	0.000474437	0.083838085
temp_vcf4_SM_AS30.vcf	Brahy.S09G0023700.v1.1	0.00074718	0.001078699	0.692667675
temp_vcf4_SM_AS30.vcf	Brahy.S09G0024800.v1.1	0.000318743	0.001244015	0.256221508
temp_vcf4_SM_AS30.vcf	Brahy.S09G0038900.v1.1	0.00032774	0.001779111	0.184215382
temp_vcf4_SM_AS30.vcf	Brahy.S09G0090000.v1.1	0.000586792	0.003068702	0.191218243
temp_vcf4_SM_AS30.vcf	Brahy.S09G0096300.v1.1	0.000529256	0.001074102	0.492743062
temp_vcf4_SM_AS30.vcf	Brahy.S09G0122100.v1.1	0.015035883	0.020025025	0.750854622
temp_vcf4_SM_AS30.vcf	Brahy.S09G0131000.v1.1	0.000601603	0.000636708	0.944863952
temp_vcf4_SM_AS30.vcf	Brahy.S09G0142900.v1.1	5.20E-05	0.000360472	0.144262355
temp_vcf4_SM_AS30.vcf	Brahy.S09G0145600.v1.1	0.000354965	0.000130815	2.713495605
temp_vcf4_SM_AS30.vcf	Brahy.S09G0163100.v1.1	0.000627779	0.001790907	0.350537058
temp_vcf4_SM_AS30.vcf	Brahy.S09G0238000.v1.1	0.000300812	0.001753002	0.171598183
temp_vcf4_SM_AS30.vcf	Brahy.S09G0250900.v1.1	0.000335929	0.002175944	0.154383073
temp_vcf4_SM_AS30.vcf	Brahy.S09G0273900.v1.1	6.35E-05	0.000114883	0.552962759
temp_vcf4_SM_AS17.vcf	Brahy.D04G0022900.v1.1	0.001743193	0.000744948	2.340021271
temp_vcf4_SM_AS17.vcf	Brahy.D04G0051000.v1.1	0.000365772	0.000952925	0.383841234
temp_vcf4_SM_AS17.vcf	Brahy.D04G0060200.v1.1	0.003902814	0.005600712	0.69684247
temp_vcf4_SM_AS17.vcf	Brahy.D04G0073000.v1.1	0.000507472	0.001476205	0.34376774
temp_vcf4_SM_AS17.vcf	Brahy.D04G0121600.v1.1	0.00129951	0.003692198	0.351961054
temp_vcf4_SM_AS17.vcf	Brahy.D04G0121800.v1.1	0.002079948	0.001783529	1.166198296
temp_vcf4_SM_AS17.vcf	Brahy.D04G0137200.v1.1	0.000689467	0.002110557	0.326675229
temp_vcf4_SM_AS17.vcf	Brahy.D04G0141800.v1.1	0.001035724	0.001470326	0.704418434
temp_vcf4_SM_AS17.vcf	Brahy.D04G0143800.v1.1	0.003643726	0.002447412	1.488808175
temp_vcf4_SM_AS17.vcf	Brahy.D04G0146200.v1.1	0.000122267	0.000288177	0.424278056
temp_vcf4_SM_AS17.vcf	Brahy.D04G0152100.v1.1	0.000234208	0.000758253	0.308879058
temp_vcf4_SM_AS17.vcf	Brahy.D04G0174800.v1.1	0.000784241	0.002518475	0.311395025
temp_vcf4_SM_AS17.vcf	Brahy.D04G0180200.v1.1	0.001519399	0.000305818	4.96830554
temp_vcf4_SM_AS17.vcf	Brahy.D04G0189300.v1.1	0.000198717	0.001066649	0.186300043
temp_vcf4_SM_AS17.vcf	Brahy.D04G0213200.v1.1	0.000169613	0.000771503	0.219847075
temp_vcf4_SM_AS17.vcf	Brahy.D04G0214800.v1.1	0.003030555	0.002104847	1.439797921
temp_vcf4_SM_AS17.vcf	Brahy.D04G0277000.v1.1	0.009174847	0.003390483	2.706058855
temp_vcf4_SM_AS17.vcf	Brahy.D04G0291900.v1.1	0.01525386	0.018129638	0.841376967
temp_vcf4_SM_AS17.vcf	Brahy.D04G0331300.v1.1	0.006284306	0.005915064	1.062423978
temp_vcf4_SM_AS17.vcf	Brahy.D04G0347700.v1.1	0.00042373	0.000506377	0.836787707
temp_vcf4_SM_AS17.vcf	Brahy.D04G0352500.v1.1	0.002730546	0.001721117	1.586496573
temp_vcf4_SM_AS17.vcf	Brahy.D04G0356400.v1.1	0.006470892	0.005723643	1.130554656
temp_vcf4_SM_AS17.vcf	Brahy.D04G0364500.v1.1	0.00172619	0.000550493	3.135716759
temp_vcf4_SM_AS17.vcf	Brahy.D04G0479400.v1.1	0.001469283	0.003796519	0.387007948
temp_vcf4_SM_AS17.vcf	Brahy.D04G0521600.v1.1	0.000554366	0.00189436	0.292640477
temp_vcf4_SM_AS17.vcf	Brahy.D04G0526600.v1.1	0.000785072	0.002022495	0.388170173
temp_vcf4_SM_AS17.vcf	Brahy.D04G0553000.v1.1	0.000393839	0.000439351	0.896411466
temp_vcf4_SM_AS17.vcf	Brahy.D04G0574000.v1.1	0.010757656	0.002701591	3.981970376
temp_vcf4_SM_AS17.vcf	Brahy.D04G0575400.v1.1	0.000804398	0.001720797	0.467456814
temp_vcf4_SM_AS17.vcf	Brahy.D04G0579500.v1.1	0.000114045	0.000407205	0.280066994
temp_vcf4_SM_AS17.vcf	Brahy.D04G0630200.v1.1	0.000718947	0.006003146	0.119761646
temp_vcf4_SM_AS17.vcf	Brahy.D04G0639700.v1.1	0.007868634	0.00437809	1.797275613
temp_vcf4_SM_AS17.vcf	Brahy.D04G0644600.v1.1	0.003548411	0.002554082	1.389309813
temp_vcf4_SM_AS19.vcf	Brahy.D04G0040000.v1.1	0.002685508	0.00240537	1.116463772
temp_vcf4_SM_AS19.vcf	Brahy.D04G0063700.v1.1	0.003645634	0.006109078	0.596756811
temp_vcf4_SM_AS19.vcf	Brahy.D04G0078000.v1.1	0.012143829	0.009694629	1.252634795
temp_vcf4_SM_AS19.vcf	Brahy.D04G0088700.v1.1	0.000497994	0.002277671	0.21864177
temp_vcf4_SM_AS19.vcf	Brahy.D04G0119000.v1.1	0.000746102	0.004408199	0.169253152
temp_vcf4_SM_AS19.vcf	Brahy.D04G0141700.v1.1	0.002082499	0.006155536	0.338313181
temp_vcf4_SM_AS19.vcf	Brahy.D04G0141900.v1.1	0.000494311	0.000601644	0.821598975
temp_vcf4_SM_AS19.vcf	Brahy.D04G0143800.v1.1	0.004171168	0.00039721	10.50115418
temp_vcf4_SM_AS19.vcf	Brahy.D04G0158700.v1.1	0.000449328	0.000573507	0.783474562
temp_vcf4_SM_AS19.vcf	Brahy.D04G0176000.v1.1	0.002141486	0.00169663	1.262199724
temp_vcf4_SM_AS19.vcf	Brahy.D04G0189300.v1.1	0.000364997	0.000654219	0.557913112
temp_vcf4_SM_AS19.vcf	Brahy.D04G0219900.v1.1	0.000267449	0.000247039	1.082618522
temp_vcf4_SM_AS19.vcf	Brahy.D04G0234700.v1.1	0.001197143	0.002372767	0.504534697
temp_vcf4_SM_AS19.vcf	Brahy.D04G0249600.v1.1	0.001273052	0.000764362	1.665509981
temp_vcf4_SM_AS19.vcf	Brahy.D04G0291000.v1.1	0.002805698	0.002282919	1.228995686
temp_vcf4_SM_AS19.vcf	Brahy.D04G0323800.v1.1	0.00080159	0.001199073	0.668508496
temp_vcf4_SM_AS19.vcf	Brahy.D04G0334700.v1.1	0.000187994	0.000540333	0.34792207
temp_vcf4_SM_AS19.vcf	Brahy.D04G0357900.v1.1	0.00025274	0.001049975	0.240710322
temp_vcf4_SM_AS19.vcf	Brahy.D04G0387100.v1.1	7.07E-05	0.00021819	0.324123458
temp_vcf4_SM_AS19.vcf	Brahy.D04G0392700.v1.1	0.000195711	0.002549542	0.076763381
temp_vcf4_SM_AS19.vcf	Brahy.D04G0479400.v1.1	0.001414565	0.001275262	1.109234168
temp_vcf4_SM_AS19.vcf	Brahy.D04G0491000.v1.1	0.000231705	0.001662844	0.139342796
temp_vcf4_SM_AS19.vcf	Brahy.D04G0499800.v1.1	0.000419258	0.001808614	0.231811741
temp_vcf4_SM_AS19.vcf	Brahy.D04G0505500.v1.1	0.000115302	0.000133115	0.866177672
temp_vcf4_SM_AS19.vcf	Brahy.D04G0526600.v1.1	0.007425925	0.011222665	0.661689993
temp_vcf4_SM_AS19.vcf	Brahy.D04G0529100.v1.1	0.004470261	0.004792778	0.932707636
temp_vcf4_SM_AS19.vcf	Brahy.D04G0575000.v1.1	0.023767931	0.017726669	1.340800756
temp_vcf4_SM_AS19.vcf	Brahy.D04G0576800.v1.1	0.002320922	0.002957271	0.784818732
temp_vcf4_SM_AS19.vcf	Brahy.D04G0621600.v1.1	0.005676019	0.005497978	1.032383
temp_vcf4_SM_AS19.vcf	Brahy.D04G0627700.v1.1	0.001303689	0.000410961	3.172297707
temp_vcf4_SM_AS17.vcf	Brahy.D01G0002000.v1.1	0.001107376	0.002121336	0.522018076
temp_vcf4_SM_AS17.vcf	Brahy.D01G0010900.v1.1	0.005277108	0.007648694	0.689935746
temp_vcf4_SM_AS17.vcf	Brahy.D01G0011900.v1.1	0.003838322	0.015265538	0.251437043
temp_vcf4_SM_AS17.vcf	Brahy.D01G0045300.v1.1	0.000973789	0.000991511	0.982125618
temp_vcf4_SM_AS17.vcf	Brahy.D01G0248700.v1.1	0.000229836	0.001303409	0.176334125
temp_vcf4_SM_AS17.vcf	Brahy.D01G0332800.v1.1	0.00430327	0.006623047	0.649741704
temp_vcf4_SM_AS17.vcf	Brahy.D01G0336700.v1.1	0.02384799	0.032383561	0.736422724
temp_vcf4_SM_AS17.vcf	Brahy.D01G0505600.v1.1	0.000162232	0.000456413	0.355451006
temp_vcf4_SM_AS17.vcf	Brahy.D01G0552500.v1.1	0.000812172	0.000133098	6.102075924
temp_vcf4_SM_AS17.vcf	Brahy.D01G0569300.v1.1	0.002816786	0.004151465	0.678504111
temp_vcf4_SM_AS17.vcf	Brahy.D01G0632700.v1.1	0.000929222	0.000423358	2.19488368
temp_vcf4_SM_AS17.vcf	Brahy.D01G0753700.v1.1	0.009369728	0.050574863	0.185264524
temp_vcf4_SM_AS17.vcf	Brahy.D01G1037000.v1.1	0.000544068	0.001391203	0.391077322
temp_vcf4_SM_AS17.vcf	Brahy.S06G0000400.v1.1	0.000676094	0.008370351	0.080772426
temp_vcf4_SM_AS17.vcf	Brahy.S06G0003700.v1.1	0.002016628	0.002859031	0.705353712
temp_vcf4_SM_AS17.vcf	Brahy.S06G0007000.v1.1	0.008573108	0.013820779	0.620305711
temp_vcf4_SM_AS17.vcf	Brahy.S06G0008200.v1.1	0.003036084	0.004014842	0.75621521
temp_vcf4_SM_AS17.vcf	Brahy.S06G0034400.v1.1	0.003653304	0.002070669	1.764311218
temp_vcf4_SM_AS17.vcf	Brahy.S06G0049500.v1.1	0.000361799	0.001124035	0.321875183
temp_vcf4_SM_AS17.vcf	Brahy.S06G0082900.v1.1	0.002142436	0.002423491	0.884028796
temp_vcf4_SM_AS17.vcf	Brahy.S06G0115500.v1.1	0.003102401	0.002309042	1.343587702
temp_vcf4_SM_AS17.vcf	Brahy.S06G0115600.v1.1	0.001218924	0.016414243	0.074260128
temp_vcf4_SM_AS17.vcf	Brahy.S06G0124600.v1.1	0.002609838	0.0027354	0.954097361
temp_vcf4_SM_AS17.vcf	Brahy.S06G0139300.v1.1	0.002965871	0.002974133	0.997222001
temp_vcf4_SM_AS17.vcf	Brahy.S06G0144700.v1.1	0.000362801	0.001237146	0.293256676
temp_vcf4_SM_AS17.vcf	Brahy.S06G0207700.v1.1	0.001207283	0.001404386	0.859651337
temp_vcf4_SM_AS17.vcf	Brahy.S06G0246500.v1.1	0.000577471	0.001257735	0.459135237
